region	zero poss	overt poss	zero copula	overt copula	gone	habitual be	resultant done	be done	steady	finna	neg concord	single neg	neg auxiliary inversion	ain't	zero 3rd sing pres -s	is/was generalization	double object	wh-question
01099	0.0011529189812388638	0.00890891940048213	0.03961848862802641	0.22293260664500578	0.005659784089718059	0.0060790273556231	0.0019914055130489466	0	0	0.007336757153338224	0.009432973482863432	0.10837438423645321	0.001467351430667645	0.018341892883345562	0.007127135520385704	0.004506865108479195	0.0022010271460014674	0.008070432868672046
01107	0.0011442520405828057	0.005797543672286216	0.041421923869097564	0.1866656495537417	0.010908536120222748	0.009154016324662445	0.0022885040811656114	0	0.0001525669387443741	0.011289953467083683	0.014570142650087726	0.1148066214051415	0.0020596536730490504	0.03303074223815699	0.005721260202914028	0.005416126325425281	0.0038141734686093524	0.009611717140895568
01121	0.0015418013173150455	0.008523077682117571	0.043121099242667195	0.21027703086069516	0.006635912869723956	0.007351308680958137	0.0016158077805461678	0	7.400646323112218e-05	0.008362730345116807	0.010989959789821644	0.1132052199225399	0.0014307916224683623	0.02370673705503614	0.006623578459185436	0.005957520290105336	0.003293287613784937	0.00909046056688951
02050	0.00037893141341417203	0.012883668056081848	0.025767336112163697	0.24289503599848428	0.0007578628268283441	0.002652519893899204	0	0	0	0.0037893141341417205	0.0049261083743842365	0.11064797271693823	0.00037893141341417203	0.004547176960970065	0.0015157256536566881	0.005305039787798408	0.0018946570670708603	0.006441834028040924
02122	0.0004246284501061571	0.01197452229299363	0.021061571125265393	0.26658174097664544	0.0003397027600849257	0.001613588110403397	0	0	0	0.0022929936305732482	0.005435244161358811	0.10963906581740977	0.0003397027600849257	0.003227176220806794	0.00237791932059448	0.00535031847133758	0.001019108280254777	0.005265392781316348
02150	0	0.009665427509293681	0.026765799256505577	0.2795539033457249	0.0007434944237918215	0.0007434944237918215	0	0	0	0.001486988847583643	0.002973977695167286	0.07434944237918216	0	0.002973977695167286	0.0037174721189591076	0.008178438661710037	0.0007434944237918215	0.005947955390334572
02180	0.0016778523489932886	0.008389261744966443	0.026845637583892617	0.3104026845637584	0.0016778523489932886	0	0	0	0	0.008389261744966443	0.0016778523489932886	0.1040268456375839	0	0	0.006711409395973154	0.01174496644295302	0.0016778523489932886	0
02188	0	0.012448132780082987	0.027662517289073305	0.22959889349930843	0	0.0027662517289073307	0	0	0	0.0013831258644536654	0.005532503457814661	0.11479944674965421	0	0.0027662517289073307	0.0027662517289073307	0.006915629322268326	0.0027662517289073307	0.006915629322268326
05141	0	0.010912698412698412	0.026785714285714284	0.2665343915343915	0.001984126984126984	0.0023148148148148147	0	0	0	0.0006613756613756613	0.0033068783068783067	0.09623015873015874	0	0.005952380952380952	0.0016534391534391533	0.0036375661375661374	0.0013227513227513227	0.007275132275132275
05145	0.0007567034051653232	0.014410264846191808	0.02842572791577562	0.26895871031419644	0.001151505181773318	0.0020727093271919726	0.00023030103635466359	0	0	0.002039809179141306	0.0052640236881065965	0.1025826616219773	0.00029610133245599606	0.007336733015298569	0.003322914953117289	0.00575752590886659	0.0015463069583813128	0.006514229314031913
06005	0.00044177416504682807	0.012899805619367379	0.021823643753313308	0.2769040466513518	0.00044177416504682807	0.0017670966601873123	0.00035341933203746247	0	0	0.0029157094893090653	0.004064322318430819	0.1032867997879484	0	0.004682806149496377	0.0039759674854214526	0.004859515815515109	0.0012369676621311187	0.00503622548153384
06021	0.0007573233164702675	0.011420435612371634	0.030202053860834268	0.2374965920450759	0.0010905455757171851	0.0025748992759989093	0.0001211717306352428	0	3.02929326588107e-05	0.0020599194207991276	0.005331556147950683	0.097937051285935	0.000302929326588107	0.006361515858350247	0.00478628336009209	0.005876828935809275	0.0019387476901638848	0.006270637060373814
06033	0.0010587612493382743	0.013146285512616904	0.026380801129345332	0.2609846479618846	0.0012352214575613199	0.002999823539791777	0	0	0	0.0018528321863419798	0.00555849655902594	0.110022939827069	0.0003529204164460914	0.006529027704252691	0.003970354685018529	0.0061761072878066	0.0019410622904535027	0.004764425622022234
06043	0	0.010346199761241544	0.023079984082769598	0.2379625945085555	0.0019896538002387586	0.0007958615200955034	0	0	0	0.00477516912057302	0.00238758456028651	0.08674890569040987	0.0003979307600477517	0.00238758456028651	0.003979307600477517	0.007958615200955034	0.0007958615200955034	0.005571030640668524
06055	0.0008706061595385788	0.0132005658940037	0.027696158450321036	0.23769724670802045	0.0007508978126020241	0.002459462400696485	7.617803895962563e-05	0	3.26477309826967e-05	0.0026879965175753617	0.0035477201001197084	0.09563608662531288	0.0002176515398846447	0.0045053868756121445	0.0035150723691370115	0.005397758189139189	0.0019262161279791055	0.005147458918271847
06089	0.000875369296421928	0.014640551482656746	0.026589342378816064	0.27134259765838714	0.0007878323667797352	0.0022540759382864645	0.0001313053944632892	0	0	0.0026479921216763323	0.004267425320056899	0.10233067075172338	0.0003720319509793194	0.004398730714520188	0.003982930298719772	0.005558595032279243	0.0019476966845387899	0.005449173870226502
06099	0.0008368612779363986	0.012179829311390122	0.029398962602923573	0.24922143401232233	0.001085587849706969	0.0027696740127368734	0.00014509050019949945	0	4.404533041770519e-05	0.002782628521683257	0.00531134866801739	0.10285621013249872	0.00041454428628428413	0.006645663089494929	0.00412989745210718	0.005316530471595944	0.0019483581455361353	0.005972028624282968
06115	0.0007683570521814659	0.01199305137970201	0.031502639139440104	0.23979421393732878	0.0009019843656043296	0.003006614552014432	0.00023384779849001136	0	0.00010022048506714773	0.003273869178860159	0.0051446515667802496	0.10633393465624373	0.0004342887686243068	0.006948620297988909	0.0037415647758401818	0.004309480857887352	0.0022716643281886816	0.0072158749248346366
08003	0.0010478061558611656	0.009037328094302554	0.03510150622134905	0.2632612966601179	0.0011787819253438114	0.003536345776031434	0.0001309757694826457	0	0	0.0020956123117223313	0.00641781270464964	0.09901768172888016	0.0005239030779305828	0.010609037328094302	0.0037982973149967257	0.007203667321545514	0.00183366077275704	0.005893909626719057
08013	0.0006503321967167012	0.01399093050233768	0.027296375716244242	0.25785671599817206	0.0005976025591450768	0.0014500650332196718	1.757654585720814e-05	0	7.030618342883256e-05	0.002003726227721728	0.0032956023482265265	0.08497381094667276	0.00022849509614370584	0.002847400428867719	0.003119836889654445	0.005694800857735438	0.0015203712166485042	0.004156853095229725
08014	0.0005830594720661507	0.012615286759249443	0.02697975193469734	0.2600975299480547	0.0004770486589632142	0.0017491784161984523	0.000212021626205873	0	0.0001060108131029365	0.001961200042404325	0.003763383865154246	0.09408459662885614	5.300540655146825e-05	0.0031273189865366267	0.0024912541079190075	0.005353546061698293	0.0013781405703381744	0.005194529842043888
08031	0.0008859075746396616	0.012501428883184902	0.02982988496191377	0.25948778434775377	0.0010547755874008875	0.0030785937711085014	0.00022862130958442882	0	5.7155327396107204e-05	0.002527824252564196	0.005468725644036621	0.0938594394621164	0.0004728304357314323	0.007217159068472082	0.003655342983923765	0.005829843394402934	0.0018315684461025262	0.006110424092529279
08035	0.0005588550102772489	0.013791404999384312	0.027023954988491375	0.26133575819575083	0.0008146022183702273	0.0017902304566508483	0.00011366542581910147	0	9.472118818258457e-06	0.001515539010921353	0.0036278215073929886	0.09785645951142811	0.0003031078021842706	0.002964773190114897	0.0035520445568469213	0.005418051964043837	0.001619732317922196	0.004451895844581474
08047	0	0.018461538461538463	0.024615384615384615	0.22974358974358974	0.0010256410256410256	0.003076923076923077	0.0020512820512820513	0	0	0.0010256410256410256	0.005128205128205128	0.0841025641025641	0.0020512820512820513	0.0041025641025641026	0.0020512820512820513	0.0020512820512820513	0.0010256410256410256	0.005128205128205128
12083	0.0010427097211992817	0.011370501245458834	0.03383013762113225	0.23930188101523514	0.00171302311339882	0.003641208550219714	0.0004717020167330084	0	0.000107581161711037	0.003136404637575617	0.006752786765862015	0.10777149761252576	0.0007116907620883986	0.009326459172949131	0.004510133317885782	0.0050066617565521065	0.002060593020465247	0.006380390436862271
12087	0	0.021052631578947368	0.02456140350877193	0.24210526315789474	0.0035087719298245615	0.0035087719298245615	0	0	0	0.010526315789473684	0.007017543859649123	0.10526315789473684	0.0035087719298245615	0.010526315789473684	0.007017543859649123	0.010526315789473684	0.0035087719298245615	0
12095	0.0011247967876298463	0.011520062884179599	0.03354189369880182	0.22195806713600766	0.0018936713174757828	0.0035269284733683575	0.0003304992393707734	0	4.9471819614751944e-05	0.004136393806677871	0.006035561992999737	0.09008268664961722	0.00047547915518622705	0.008931724766280008	0.004218846839369125	0.005525040298919728	0.0017589980307467358	0.005920127747231983
12111	0.0013285238087569849	0.011079083399088552	0.03623246751155413	0.22010016264352084	0.0028422357847952464	0.004822944008760205	0.0005314095235027939	0	8.051659447012029e-05	0.005297991916133915	0.00761686983687338	0.10414016328765359	0.0007407526691251067	0.012206315721670236	0.005499283402309216	0.005579799996779336	0.0022625163046103803	0.007214286864522778
12119	0.0011612982091559196	0.011429619216429314	0.03202738218935273	0.2469897927999511	0.0025059592934417213	0.0028726850437014854	0.0006112095837662734	6.112095837662735e-05	0.0001222419167532547	0.004033983252857405	0.007395635963571909	0.10182751665546116	0.0007334515005195281	0.011307377299676059	0.0052564024203899514	0.006662184463052381	0.001772507792922193	0.006417700629545871
12125	0.00043680838672102506	0.011357018054746652	0.030430984274898078	0.25946418171228885	0.0024752475247524753	0.004222481071636575	0.000728013977868375	0	0.00014560279557367502	0.00145602795573675	0.00960978450786255	0.12230634828188701	0.000728013977868375	0.015870704717530576	0.004659289458357601	0.006697728596389051	0.0024752475247524753	0.008881770529994176
13001	0.0012074864157778226	0.00905614811833367	0.04105453813644597	0.22680619843026767	0.0041255785872408935	0.004528074059166835	0.0018112296236667338	0	0.0001006238679814852	0.008251157174481787	0.011571744817870799	0.10867377742000403	0.0018112296236667338	0.021734755484000806	0.004628697927148319	0.005634936606963172	0.0032199637754075265	0.005936808210907627
13013	0.0008735868448098664	0.011793422404933196	0.03563720452209661	0.24033915724563207	0.0023895169578622816	0.005190133607399794	0.0007194244604316547	0	7.708119218910586e-05	0.003648509763617677	0.007425488180883864	0.11169064748201439	0.0008221993833504625	0.011510791366906475	0.005960945529290853	0.005472764645426516	0.0023381294964028776	0.007194244604316547
13029	0.0007223693715386468	0.011895015651336383	0.035877678786419454	0.2414640019263183	0.002359739947026246	0.004719479894052492	0.0008668432458463761	0	4.815795810257645e-05	0.0029857934023597398	0.00746448350589935	0.11374909703828558	0.0012039489525644113	0.01396580784974717	0.005008427642667951	0.005875270888514327	0.0018300024078979052	0.007079219841078738
13043	0.0017128620367486765	0.009187169106197447	0.04546870133914668	0.21317346620990346	0.006072874493927126	0.004671441918405481	0.0018685767673621925	0	0	0.005917159763313609	0.010121457489878543	0.10105886016817191	0.0010900031142946122	0.02273435066957334	0.006540018685767673	0.004671441918405481	0.0026471504204297726	0.007007162877608222
13055	0.0005512679162072767	0.011209114296214627	0.028114663726571114	0.2680999632488056	0.0018375597206909224	0.0033076074972436605	0.0012862918044836457	0	0	0.002205071664829107	0.00973906651966189	0.12642410878353547	0.0009187798603454612	0.017640573318632856	0.0034913634693127527	0.005145167217934583	0.0031238515251745683	0.00900404263138552
13059	0.0013171110162203124	0.012052467929248885	0.0383826598425481	0.24195750362355883	0.003331869876648644	0.005045918459401106	0.001268997371792173	0	4.811364442813927e-05	0.005496983875914911	0.00846800141935251	0.09918026378305558	0.0009081450385811286	0.014782917250545789	0.005418799203719185	0.006417157325603075	0.0023816253991928936	0.007734268341823387
13071	0.0016238559196929435	0.009005019191024505	0.04059639799232359	0.21914673752583408	0.0044286979627989375	0.0070859167404783	0.0016238559196929435	0	0.0002952465308532625	0.003690581635665781	0.009300265721877768	0.11079126070268674	0.0008857395925597874	0.01668142899320933	0.007971656333038087	0.006126365515205196	0.002657218777679362	0.007602598169471508
13079	0.0003459609064175748	0.011070749005362394	0.034250129735339904	0.2525514616848296	0.003286628610966961	0.003286628610966961	0.0003459609064175748	0	0.0003459609064175748	0.006227296315516347	0.010378827192527244	0.11987545407368967	0.0010378827192527244	0.017125064867669952	0.006573257221933922	0.005881335409098772	0.004497491783428472	0.00864902266043937
13091	0.0009632585661208202	0.011283886060272464	0.03674143387917985	0.25251135269024355	0.001651300399064263	0.004403467730838035	0.0011008669327095088	0	0.0001376083665886886	0.0022017338654190177	0.009219760561442136	0.11008669327095087	0.0012384752992981973	0.020228429888537222	0.005504334663547544	0.005917159763313609	0.003302600798128526	0.007430851795789184
13107	0.0015335541651331126	0.006870322659796344	0.05008587903324745	0.19307446939025885	0.006287572077045761	0.009170653907496013	0.0027297264139369403	3.067108330266225e-05	9.201324990798675e-05	0.00858790332474543	0.01321923690344743	0.11023187338976813	0.0017482517482517483	0.028677462887989204	0.007882468408784198	0.005766163660900503	0.004723346828609987	0.010673536989326464
13113	0.0013893327035025078	0.011698181363491116	0.03756755630270781	0.2325326145852147	0.0031537852369506927	0.004279144726787724	0.0004306931380857774	0	4.167998110507523e-05	0.004640371229698376	0.006571543687566862	0.09832307542687248	0.0005279464273309529	0.010030982119288106	0.0055434374869750055	0.0061408505494810845	0.0019033858037984356	0.007071703460827764
13123	0.0012819143253925862	0.012391838478795	0.03033863903429121	0.26257878431791476	0.0007477833564790087	0.0016023929067407329	0.00021365238756543105	0	0	0.0019228714880888795	0.004593526332656767	0.099882491186839	0.00032047858134814656	0.00405939536374319	0.003845742976177759	0.003632090588612328	0.0010682619378271552	0.0052344834953530605
08059	0.000777019842633034	0.013013037575043759	0.027555577366638856	0.26568353208682993	0.0007115865927270942	0.001873026778557524	0.00017994143724133418	0	1.6358312476484925e-05	0.002151118090657768	0.004514894243509839	0.09954033141941078	0.0002699121558620013	0.004972926992851417	0.003533395494920744	0.005880813335296331	0.0015785771539807954	0.005283734929904631
08073	0	0.016163793103448277	0.023706896551724137	0.24030172413793102	0	0.003232758620689655	0	0	0	0.0021551724137931034	0.005387931034482759	0.09159482758620689	0	0.005387931034482759	0.003232758620689655	0.005387931034482759	0.0021551724137931034	0.003232758620689655
08083	0	0.015924867292772562	0.024091465904450795	0.24377296855859534	0.0008166598611678236	0.0012249897917517355	0.0004083299305839118	0	0	0.0016333197223356473	0.005308289097590854	0.0935075541037158	0	0.0016333197223356473	0.002449979583503471	0.00449162923642303	0.0016333197223356473	0.004083299305839118
08095	0.0022471910112359553	0.0044943820224719105	0.006741573033707865	0.23146067415730337	0	0	0	0	0	0.008988764044943821	0.0022471910112359553	0.060674157303370786	0.0022471910112359553	0.006741573033707865	0.0044943820224719105	0.0022471910112359553	0	0.0022471910112359553
08105	0	0.011252813203300824	0.029257314328582147	0.26481620405101275	0	0.005251312828207052	0	0	0	0.0007501875468867217	0.005251312828207052	0.10277569392348088	0	0.0037509377344336083	0.0037509377344336083	0.002250562640660165	0.0015003750937734434	0.003000750187546887
08111	0	0.03048780487804878	0.039634146341463415	0.21341463414634146	0.003048780487804878	0	0	0	0	0.003048780487804878	0.009146341463414634	0.10365853658536585	0	0.006097560975609756	0	0.012195121951219513	0	0.009146341463414634
08123	0.000660369232536105	0.011178424110176386	0.025610841540095897	0.2667891699445864	0.0006316575267736656	0.0019045431489084766	0.00011484682304975738	0	3.828227434991913e-05	0.0018566903059710777	0.004766143156564932	0.10415649793754247	0.0003732521749117115	0.005024548508426886	0.0038473685721668724	0.004804425430914851	0.0020768133834831127	0.005885899681300066
09015	0.0008622547962923044	0.012765119919023028	0.031013055662296035	0.2562021425157221	0.0007216697751576895	0.002324339016092299	0.00012184035164999954	0	3.748933896923063e-05	0.0024930410414538366	0.004517465345792291	0.10566370188477651	0.00026242537278461437	0.004611188693215367	0.004123827286615369	0.004770518383834597	0.001986934965369223	0.0053234861336307485
12001	0.0010030449579079349	0.012757478058391546	0.03473490954683862	0.24742074153680818	0.0020822138635142396	0.0037524628336020062	0.000523911875335841	0	9.85133440802436e-05	0.0030718251835930503	0.00622873007343722	0.0976804585348379	0.0005910800644814616	0.009340856170517643	0.004594304137560451	0.005843632455668995	0.0019478774852229985	0.006685473759627441
12013	0.000967741935483871	0.007741935483870968	0.04096774193548387	0.2432258064516129	0.001935483870967742	0.004193548387096774	0.0012903225806451613	0	0	0.008387096774193548	0.007741935483870968	0.10548387096774194	0.000967741935483871	0.014838709677419355	0.0067741935483870966	0.0032258064516129032	0.0035483870967741938	0.008709677419354838
12023	0.00135284373274434	0.008890115958034236	0.03539480949751519	0.22117614577581446	0.0035615681943677526	0.0047487575924903365	0.0009110988404196576	0	0.0001380452788514633	0.00447266703478741	0.009028161236885698	0.12360574268360022	0.0010767531750414136	0.017200441744892325	0.005687465488680287	0.005659856432909995	0.0025124240750966317	0.006405300938707896
12039	0.0010640420296601715	0.007980315222451287	0.04349271796235951	0.2090842588282237	0.0057192259094234225	0.007913812595597525	0.0012635499102214536	0	6.650262685376072e-05	0.009642880893795305	0.009509875640087784	0.10341158475759793	0.0015295604176364967	0.020549311697812062	0.00645075480481479	0.005187204894593337	0.0022610893130278645	0.008113320476158809
12055	0.0011464208740312744	0.011280781400467739	0.032604209657449444	0.24079424038152886	0.0026138395927913054	0.004448112991241345	0.0009171366992250195	0	4.5856834961250974e-05	0.003485119457055074	0.007337093593800156	0.10409501536203972	0.0005502820195350117	0.0117852065850415	0.004585683496125098	0.0044939698262025955	0.001788416563488788	0.007566377768606411
12059	0.0009255831173639393	0.010921880784894483	0.0320251758607923	0.26527212143650497	0.0009255831173639393	0.0031469825990373935	0.0009255831173639393	0	0.00018511662347278786	0.0016660496112550908	0.006293965198074787	0.1142169566827101	0	0.009996297667530544	0.003887449092928545	0.004813032210292484	0.0016660496112550908	0.006108848574601999
12073	0.0012387384341588884	0.011278470022800361	0.0394638264035204	0.2386248380579394	0.0031211881070291646	0.005823152508174862	0.0007573073396604558	0	0.00010277742466820472	0.0041165063248686205	0.007589301411025854	0.10022692173499112	0.0008005820447839105	0.013826268286943751	0.005606778982557589	0.006591278524116182	0.002231351982928129	0.00821407996624573
02261	0.0013513513513513514	0.008783783783783784	0.03445945945945946	0.28175675675675677	0.0006756756756756757	0	0	0	0	0.002702702702702703	0.00472972972972973	0.0804054054054054	0	0	0.002702702702702703	0.006756756756756757	0.0013513513513513514	0.004054054054054054
04003	0.000636552821642796	0.01128657118374342	0.028204186558942343	0.2598114824335904	0.0012486228424531767	0.002570694087403599	0.00034275921165381317	0	4.8965601664830455e-05	0.002888970498224997	0.0058758721997796545	0.1054719059860448	0.0005141388174807198	0.007565185457216306	0.0038437997306891908	0.004847594564818215	0.002056555269922879	0.006561390623087281
04013	0.0008229534983657985	0.012709354171965538	0.03000526547392638	0.253867663204892	0.0010519043993094173	0.0025446484016489225	0.00014602067859142422	0	3.848914625915258e-05	0.0024783835828316187	0.004757179118566807	0.09931548838957047	0.00036465490115630123	0.005669411564440949	0.0038691511873504827	0.0054277632131850325	0.002011752283854676	0.005945977904055684
05001	0.002411672494875196	0.009767273604244543	0.045098275654166166	0.2270589653924997	0.007837935608344386	0.007235017484625588	0.0009646689979500784	0	0.0001205836247437598	0.005546846738212951	0.009526106354757024	0.10936934764259014	0.001205836247437598	0.01869046183528277	0.006873266610394308	0.0060291812371879895	0.0030145906185939948	0.006873266610394308
05009	0.000547845142439737	0.011139517896274653	0.025383491599707816	0.26515704894083275	0.0020087655222790356	0.00310445580715851	0.00018261504747991235	0	0	0.0018261504747991235	0.004565376186997808	0.10409057706355003	0.0003652300949598247	0.005295836376917458	0.0029218407596785976	0.006026296566837107	0.001643535427319211	0.006026296566837107
05019	0.0011562266204176018	0.008161599673536014	0.039379718424811264	0.22344646217325262	0.004987644244938675	0.0067333197306672105	0.002108413248996803	2.2671110204266703e-05	0.00015869777142986691	0.0075948219184293455	0.009317826293953614	0.1051939513477975	0.0012469110612346687	0.01897571924097123	0.006347910857194677	0.005418395338819742	0.002652519893899204	0.007458795257203745
05029	0.0005674563767910342	0.010214214782238615	0.03106823662930912	0.24556674705632003	0.0032628741665484467	0.002553553695559654	0.0009930486593843098	0	0.00014186409419775854	0.005107107391119308	0.006100156050503618	0.10341892467016599	0.0007093204709887927	0.011207263441622926	0.004255922825932757	0.007235068804085686	0.0024116896013618955	0.00879557384026103
05043	0.0013065795613625758	0.009426038264115725	0.0487167522165189	0.2058796080261316	0.007046196920205319	0.006299580027998133	0.0026131591227251515	0	0.0002799813345776948	0.008446103593093795	0.00975268315445637	0.1076061595893607	0.0013999066728884741	0.020671955202986467	0.005646290247316846	0.005692953803079795	0.0032664489034064394	0.011105926271581894
05051	0.0011201528679207985	0.012156953184199255	0.03531776101209106	0.24742200112015286	0.0032945672585905843	0.004777122524956347	0.0009554245049912694	0	9.883701775771753e-05	0.004348828781339571	0.00665502586235298	0.10473429315059467	0.0007906961420617402	0.012387572892300596	0.0055019273218462755	0.006029058083220769	0.002042631700326162	0.007280993641485191
05061	0.000418025248725023	0.009112950422205501	0.033442019898001836	0.21745673438675697	0.005016302984700276	0.00618677368113034	0.0017557060446450965	0	0.00025081514923501377	0.006604798929855363	0.011119471616085612	0.11888638073739653	0.0009196555471950506	0.02165370788395619	0.004347462586740239	0.00509990803444528	0.0027589666415851516	0.006772009029345372
05071	0.0004238485447866629	0.012856739191862109	0.02945747386267307	0.2589008194405199	0.0008476970895733258	0.0024018084204577564	0.0004944899689177734	0	7.064142413111048e-05	0.004238485447866629	0.004944899689177734	0.0984035038146369	0.0006357728171799943	0.007982480926815484	0.003673354054817745	0.005015541113308844	0.0027550155411133087	0.00579259677875106
05085	0.0008735531775496833	0.012284341559292422	0.02849967241755842	0.24907184974885346	0.0024568683118584844	0.0020200917230836428	0.0007643590303559729	0	5.4597073596855206e-05	0.002839047827036471	0.005678095654072942	0.10504476960034942	0.00043677658877484165	0.008025769818737715	0.004586154182135838	0.005077527844507534	0.0019654946494867876	0.006824634199606901
05097	0.0004528985507246377	0.009057971014492754	0.022192028985507248	0.27717391304347827	0	0.0022644927536231885	0.0004528985507246377	0	0	0.001358695652173913	0.006793478260869565	0.11141304347826086	0	0.005434782608695652	0.004528985507246377	0.006793478260869565	0.0018115942028985507	0.002717391304347826
05101	0.0015151515151515152	0.019696969696969695	0.022727272727272728	0.2863636363636364	0.0030303030303030303	0.0015151515151515152	0	0	0	0.0030303030303030303	0.0030303030303030303	0.08484848484848485	0	0	0.006060606060606061	0.00909090909090909	0	0.0030303030303030303
05111	0.000698730639338535	0.01024804937696518	0.03284034004891114	0.25340631186677537	0.002096191918015605	0.0031442878770234074	0.000232910213112845	0	0	0.00419238383603121	0.007103761499941772	0.10422732036799813	0.0008151857458949575	0.01350879236054501	0.003959473622918365	0.00605566554093397	0.0022126470245720275	0.00698730639338535
05123	0.002025931928687196	0.007608499909958581	0.04835224203133441	0.2076355123356744	0.008959121195750045	0.008869079776697281	0.0024311183144246355	0	0.00031514496668467497	0.01139023951017468	0.010714928867278949	0.10138663785341256	0.0011705384476859355	0.022465334053664687	0.007698541329011345	0.006437961462272645	0.0028363047001620746	0.008779038357644516
05129	0.0006060606060606061	0.007272727272727273	0.027878787878787878	0.26242424242424245	0	0.0006060606060606061	0	0	0	0.0012121212121212121	0.006060606060606061	0.09393939393939393	0.0012121212121212121	0.0030303030303030303	0.004242424242424243	0.006060606060606061	0.0030303030303030303	0.004242424242424243
13309	0.0007921837866385001	0.005809347768682334	0.03617639292315817	0.21969897016107737	0.0023765513599155004	0.004489041457618167	0.0015843675732770002	0	0	0.005809347768682334	0.013467124372854503	0.12278848692896752	0.003432796408766834	0.025878003696857672	0.005545286506469501	0.003960918933192501	0.0036968576709796672	0.009242144177449169
13313	0.0004463004877426759	0.012273263412923587	0.030475947591571295	0.25196850393700787	0.0015939303133666997	0.0030603462016640633	0.00025502885013867194	0	0.00012751442506933597	0.0018489591635053716	0.0058975421594567885	0.1069208454206382	0.0005738149128120118	0.007874015748031496	0.003347253658070069	0.005259970034110109	0.0024227740763173833	0.0059931779782587905
13319	0.0013978194017332962	0.008247134470226446	0.047805423539278726	0.1850712887894884	0.009085826111266425	0.008247134470226446	0.0030752026838132512	0	0.0001397819401733296	0.013139502376292984	0.011881464914733016	0.10749231199329047	0.0013978194017332962	0.023762929829466033	0.007827788649706457	0.0037741123846798995	0.0030752026838132512	0.011322337154039698
